cluster,latitude,longitude,urban_rural,state,wealth_index
1244.0,4.93473162251,6.30816976178,U,Bayelsa,0.949415
1245.0,4.91578101536,6.2959651244,U,Bayelsa,0.9774316666666666
1246.0,4.90971886562,6.29527585349,U,Bayelsa,0.571446
1247.0,4.93739997779,6.27297140055,U,Bayelsa,0.9598153333333334
1248.0,4.85722122226,6.34407871145,U,Bayelsa,0.091071
1249.0,4.78760319829,6.30891366215,U,Bayelsa,0.17034333333333335
1250.0,4.9763928177,6.11778694934,U,Bayelsa,0.49829689655172416
1251.0,4.82383627753,6.17358039171,U,Bayelsa,-0.7653803333333333
1252.0,4.32830207966,6.24907888089,U,Bayelsa,0.3945490909090909
1253.0,4.52826933509,6.41504698173,U,Bayelsa,0.5328378260869565
1254.0,4.92970521556,5.82271643239,R,Bayelsa,-0.07666896551724137
1255.0,5.06437257813,5.8715181771,R,Bayelsa,-1.0353255172413793
1256.0,5.00993522619,6.1174148755,R,Bayelsa,-0.08495133333333334
1257.0,5.00160685023,6.17339178822,R,Bayelsa,-0.8018005263157895
1258.0,4.76545819999,6.26563867278,R,Bayelsa,-0.34289233333333335
1259.0,4.79851007092,6.07082118457,R,Bayelsa,0.5903596666666666
1260.0,4.60968296399,6.15122067782,R,Bayelsa,-0.44377310344827586
1261.0,4.78620362477,5.95655388448,R,Bayelsa,0.6042083333333333
1262.0,4.33081089509,6.04715311133,R,Bayelsa,-0.295117
1263.0,4.58618265696,6.26159010489,R,Bayelsa,0.45566666666666666
1264.0,6.2665389056,6.18515048102,U,Delta,0.5947658333333333
1265.0,6.13748950404,6.14557966047,U,Delta,0.33260263157894737
1266.0,6.24126292588,6.19335574609,U,Delta,0.8806833333333333
1267.0,6.36103403673,6.44086713356,U,Delta,0.4405075
1268.0,6.23545541737,6.67294455958,U,Delta,0.8049713636363637
1269.0,6.24220455865,6.44445777792,U,Delta,0.7082046153846153
1270.0,6.20082131919,6.71746368418,U,Delta,1.2899726923076924
1271.0,6.17620943047,6.71189666147,U,Delta,1.3463070370370371
1272.0,6.15872393863,6.7421124058,U,Delta,-0.22917333333333334
1273.0,5.70905641662,6.43001739156,U,Delta,0.9532737931034482
1274.0,5.87424278508,6.181799518,U,Delta,0.35583000000000004
1275.0,5.62146401345,5.8774224596,U,Delta,0.27075827586206896
1276.0,5.49595506946,6.02009499386,U,Delta,0.9786513793103448
1277.0,5.53373682762,6.07412932249,U,Delta,0.4369756666666667
1278.0,5.77099522804,6.1016725707,U,Delta,1.1604010344827584
1279.0,5.63240502438,5.96424278801,U,Delta,0.0032737931034482804
1280.0,5.52327192796,6.22829862315,U,Delta,1.0599803571428572
1281.0,5.45980715521,6.21913528649,U,Delta,1.246707037037037
1282.0,5.53161615383,5.87104473123,U,Delta,0.5516993333333333
1283.0,5.57243875197,5.74862382053,U,Delta,1.6425272413793104
1284.0,5.56100654272,5.78465959978,U,Delta,0.7461523333333333
1285.0,5.54485215834,5.75540497016,U,Delta,1.249745
1286.0,5.63378892276,5.89740866675,U,Delta,1.033169
1287.0,5.60340965134,5.67252775109,U,Delta,1.2766836666666668
1288.0,5.98251466127,5.75253879849,U,Delta,1.0497376666666667
1289.0,5.88473876437,5.61528488004,U,Delta,1.236221
1290.0,5.85058096211,5.72009640827,U,Delta,1.15976
1291.0,6.00986527108,5.46549123889,U,Delta,1.0468136666666665
1292.0,5.53003006019,5.73860133412,U,Delta,1.0710403333333331
1293.0,5.47902696617,5.76722207394,U,Delta,0.6874266666666666
1294.0,5.51454831891,5.83901014332,U,Delta,1.1880346666666666
1295.0,5.17005154809,5.56096738816,U,Delta,-0.7790003333333334
1296.0,6.05801605457,6.48692350353,R,Delta,-0.24091071428571428
1297.0,6.00286067211,6.40197131346,R,Delta,-0.09321038461538461
1298.0,5.56691746498,5.9609761365,R,Delta,-0.12872
1299.0,5.37829787215,5.81477449451,R,Delta,-0.18730166666666664
1300.0,5.77241119181,5.63976100804,R,Delta,-0.4096941379310345
1301.0,5.90864632417,5.36300867399,R,Delta,-1.0333533333333333
1302.0,5.62797744925,5.38109159527,R,Delta,0.32714133333333334
1303.0,5.19786351776,5.63347946761,R,Delta,-1.2172293333333333
1304.0,6.41340664239,2.89512753089,U,Lagos,1.1265282142857143
1305.0,6.43697099725,2.98208408471,U,Lagos,1.1558306666666667
1306.0,6.49824147597,3.0526101064,U,Lagos,1.2472923333333334
1307.0,6.49211155512,3.1978400779,U,Lagos,1.4537941379310344
1308.0,6.46361194821,3.19652949582,U,Lagos,0.14840100000000003
1309.0,6.46252169497,3.15777373297,U,Lagos,1.174527
1310.0,6.47472288542,3.13158627932,U,Lagos,1.1353743333333335
1311.0,6.47274927826,3.31257721208,U,Lagos,1.7186813793103448
1312.0,6.66085308909,3.24912699447,U,Lagos,1.390614
1313.0,6.65292559066,3.24484092897,U,Lagos,1.3314506666666666
1314.0,6.65391407976,3.25671086719,U,Lagos,1.2698966666666667
1315.0,6.60575545911,3.30201277852,U,Lagos,1.6512276666666668
1316.0,6.58343315115,3.25452716538,U,Lagos,1.6162360714285715
1317.0,6.63046816397,3.2583129774,U,Lagos,1.1608526666666668
1318.0,6.56988296384,3.20153153324,U,Lagos,1.6397806896551725
1319.0,6.57593895227,3.26286633124,U,Lagos,1.5944426666666667
1320.0,6.51464578493,3.24743176538,U,Lagos,1.2666166666666667
1321.0,6.53276403743,3.26554458302,U,Lagos,1.2766143333333335
1322.0,6.53163624821,3.28648130608,U,Lagos,1.5757296296296295
1323.0,6.62677399111,3.30342875363,U,Lagos,1.4897785714285714
1324.0,6.66656455072,3.29154653094,U,Lagos,1.593666551724138
1325.0,6.63772307735,3.32665277897,U,Lagos,1.6667370000000001
1326.0,6.59640356983,3.37423722016,U,Lagos,1.8114508
1327.0,6.56123153431,3.34658656172,U,Lagos,1.3218332000000002
1328.0,6.5375635748,3.29323593246,U,Lagos,1.7024077777777777
1329.0,6.54117426455,3.3641490251,U,Lagos,1.3322515384615383
1330.0,6.52788573273,3.36265342185,U,Lagos,1.3477904347826086
1331.0,6.48174145835,3.33011577585,U,Lagos,1.7089485
1332.0,6.49838104985,3.35277765495,U,Lagos,1.6568473913043478
1333.0,6.45634225889,3.33365835359,U,Lagos,0.8863503333333334
1334.0,6.44244376838,3.33403506286,U,Lagos,1.1801066666666666
1335.0,6.45638771976,3.36025778857,U,Lagos,1.4843643333333332
1336.0,6.51804019658,3.37169112997,U,Lagos,1.7076799999999999
1337.0,6.53921979821,3.39784798545,U,Lagos,1.0526393333333333
1338.0,6.53781305931,3.3785943896,U,Lagos,1.2838192592592592
1339.0,6.60585825182,3.40569603617,U,Lagos,0.9499726923076923
1340.0,6.57950425694,3.38762787489,U,Lagos,1.7693379999999999
1341.0,6.67237709191,3.49371822533,U,Lagos,1.511086
1342.0,6.62567983287,3.48765712407,U,Lagos,1.3916676666666667
1343.0,6.61379275752,3.50810641122,U,Lagos,1.4368513793103448
1344.0,6.67677238109,3.52116419537,U,Lagos,1.5563951724137932
1345.0,6.64501789082,3.55567571103,U,Lagos,1.39958
1346.0,6.61208935006,3.59849914852,U,Lagos,1.5281710344827586
1347.0,6.47172313665,3.63052957799,U,Lagos,1.0820785714285714
1348.0,6.45085911297,3.61142239645,U,Lagos,1.4972166666666666
1349.0,6.44859030359,3.52251023688,U,Lagos,1.7323491304347827
1350.0,6.43723857132,3.42126202654,U,Lagos,1.2554538888888889
1351.0,6.44774131933,3.53128288197,U,Lagos,1.4718627586206896
1352.0,6.39759653825,4.19602874266,U,Lagos,0.3052206666666667
1353.0,6.46124168098,3.70655345256,R,Lagos,2.0238772413793105
1354.0,6.45990501525,3.97337386754,R,Lagos,0.41006
1355.0,7.07525935016,2.97010564232,U,Ogun,0.3219224137931035
1356.0,7.16310326508,3.31467193061,U,Ogun,0.5062653333333333
1357.0,7.1821032621,3.25185355174,U,Ogun,0.8536144827586206
1358.0,7.15867501982,3.36369722382,U,Ogun,0.508372
1359.0,7.12400020796,3.31164791505,U,Ogun,1.1305326666666666
1360.0,7.20008368938,3.38842445516,U,Ogun,0.6691224137931034
1361.0,6.82320445001,3.46429372123,U,Ogun,1.035798
1362.0,6.80248422812,3.45386362525,U,Ogun,0.6557023333333334
1363.0,6.77398369059,3.41008975894,U,Ogun,1.1142963333333333
1364.0,7.0599568171,3.27575407094,U,Ogun,0.6769700000000001
1365.0,6.90032569716,3.00145867431,U,Ogun,0.9424203333333333
1366.0,6.83377853625,2.9166959655,U,Ogun,-0.24074133333333333
1367.0,6.73601988125,3.26551019171,U,Ogun,0.7795686666666667
1368.0,6.70985738044,3.24838666314,U,Ogun,0.7020233333333333
1369.0,6.70577019577,3.22275409274,U,Ogun,1.0968603333333333
1370.0,6.69385691834,3.21587400719,U,Ogun,0.9073466666666667
1371.0,6.70855259352,3.21024937987,U,Ogun,1.0964866666666668
1372.0,6.67305594827,3.13481679056,U,Ogun,1.0873869999999999
1373.0,6.63765891067,3.21574700822,U,Ogun,1.1528553333333333
1374.0,6.50903318227,3.07634737994,U,Ogun,1.7788592307692308
1375.0,6.598343626,3.0769992422,U,Ogun,0.5636976666666667
1376.0,6.71392381494,3.11917665273,U,Ogun,1.0328193333333333
1377.0,6.61872485482,3.20495081234,U,Ogun,0.9668386666666666
1378.0,6.759339488,3.18777390648,U,Ogun,1.296808
1379.0,6.81474448647,3.20246265008,U,Ogun,1.1335753333333334
1380.0,6.78736092061,3.21074693174,U,Ogun,0.5322926666666666
1381.0,6.73431474253,3.28905529079,U,Ogun,1.1995310000000001
1382.0,6.73540510309,3.31262939016,U,Ogun,1.0486453333333334
1383.0,6.69281376467,3.3425701763,U,Ogun,0.5889946666666667
1384.0,6.70332488899,3.29591270323,U,Ogun,1.2627570000000001
1385.0,6.67206673067,3.35713283254,U,Ogun,1.3935226666666667
1386.0,6.85455823157,3.64481604428,U,Ogun,0.7144593333333333
1387.0,6.81583275209,3.6453300127,U,Ogun,1.369961
1388.0,6.69026742124,3.58242691616,U,Ogun,0.9074279999999999
1389.0,6.92499074838,3.6668431512,U,Ogun,0.5543793333333333
1390.0,6.93787683601,3.92315915224,U,Ogun,0.13741066666666668
1391.0,6.95470715774,4.00289479419,U,Ogun,0.18721466666666667
1392.0,6.83659018072,3.93414322832,U,Ogun,0.7759376666666667
1393.0,6.80585333548,4.03265615231,U,Ogun,0.7428503333333333
1394.0,7.44208025115,2.97289171286,R,Ogun,-0.389902
1395.0,7.34021974941,3.2213300593,R,Ogun,-1.1070483333333334
1396.0,7.07878939658,3.3202861428,R,Ogun,0.6576996666666666
1397.0,6.84522225947,2.75705444782,R,Ogun,-0.8911486666666666
1398.0,6.81257973757,3.09986327676,R,Ogun,0.9109796
1399.0,6.91443865577,3.77925890396,R,Ogun,-0.1395646666666667
1400.0,6.86724648137,4.00778698891,R,Ogun,-0.23516586206896553
